"ds0.Instrument Unit","ds0.RunId","ds0.Barcode","ds0.Row","ds2..spotRow","ds2..spotCol","ds0.Exposure Time","ds0.Cycle","ds1.ID","js0.UniprotAccession","ds3.Median_SigmBg","ds3.Signal_Saturation"
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,4.0,5.0,124.0,"FRAP_2475_2487","P42345",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,4.0,10.0,124.0,"FRAP_2475_2487","P42345",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,4.0,25.0,124.0,"FRAP_2475_2487","P42345",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,4.0,50.0,124.0,"FRAP_2475_2487","P42345",-4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,4.0,100.0,124.0,"FRAP_2475_2487","P42345",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,5.0,5.0,124.0,"KAPCG_192_206","P22612",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,5.0,10.0,124.0,"KAPCG_192_206","P22612",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,5.0,25.0,124.0,"KAPCG_192_206","P22612",6.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,5.0,50.0,124.0,"KAPCG_192_206","P22612",15.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,5.0,100.0,124.0,"KAPCG_192_206","P22612",30.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,6.0,5.0,124.0,"MARCS_152_164","P29966",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,6.0,10.0,124.0,"MARCS_152_164","P29966",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,6.0,25.0,124.0,"MARCS_152_164","P29966",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,6.0,50.0,124.0,"MARCS_152_164","P29966",4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,6.0,100.0,124.0,"MARCS_152_164","P29966",14.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,7.0,5.0,124.0,"NEK3_158_170","P51956",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,7.0,10.0,124.0,"NEK3_158_170","P51956",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,7.0,25.0,124.0,"NEK3_158_170","P51956",5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,7.0,50.0,124.0,"NEK3_158_170","P51956",8.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,7.0,100.0,124.0,"NEK3_158_170","P51956",19.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,8.0,5.0,124.0,"PRKDC_2618_2630","P78527",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,8.0,10.0,124.0,"PRKDC_2618_2630","P78527",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,8.0,25.0,124.0,"PRKDC_2618_2630","P78527",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,8.0,50.0,124.0,"PRKDC_2618_2630","P78527",8.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,8.0,100.0,124.0,"PRKDC_2618_2630","P78527",5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,9.0,5.0,124.0,"REL_260_272","Q04864",48.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,9.0,10.0,124.0,"REL_260_272","Q04864",96.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,9.0,25.0,124.0,"REL_260_272","Q04864",246.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,9.0,50.0,124.0,"REL_260_272","Q04864",492.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,9.0,100.0,124.0,"REL_260_272","Q04864",1008.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,10.0,5.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",164.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,10.0,10.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",333.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,10.0,25.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",848.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,10.0,50.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",1681.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,10.0,100.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",3376.0,0.0140845070422535
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,11.0,5.0,124.0,"KCNA1_438_450","Q09470",9.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,11.0,10.0,124.0,"KCNA1_438_450","Q09470",20.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,11.0,25.0,124.0,"KCNA1_438_450","Q09470",46.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,11.0,50.0,124.0,"KCNA1_438_450","Q09470",100.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,11.0,100.0,124.0,"KCNA1_438_450","Q09470",205.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,12.0,5.0,124.0,"SCN7A_898_910","Q01118",67.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,12.0,10.0,124.0,"SCN7A_898_910","Q01118",130.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,12.0,25.0,124.0,"SCN7A_898_910","Q01118",329.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,12.0,50.0,124.0,"SCN7A_898_910","Q01118",666.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,4.0,12.0,100.0,124.0,"SCN7A_898_910","Q01118",1339.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,1.0,5.0,124.0,"ACM5_494_506","P08912",3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,1.0,10.0,124.0,"ACM5_494_506","P08912",3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,1.0,25.0,124.0,"ACM5_494_506","P08912",13.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,1.0,50.0,124.0,"ACM5_494_506","P08912",29.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,1.0,100.0,124.0,"ACM5_494_506","P08912",57.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,2.0,5.0,124.0,"BAD_93_105","Q92934",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,2.0,10.0,124.0,"BAD_93_105","Q92934",4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,2.0,25.0,124.0,"BAD_93_105","Q92934",11.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,2.0,50.0,124.0,"BAD_93_105","Q92934",26.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,2.0,100.0,124.0,"BAD_93_105","Q92934",50.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,3.0,5.0,124.0,"CSF1R_701_713","P07333",127.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,3.0,10.0,124.0,"CSF1R_701_713","P07333",262.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,3.0,25.0,124.0,"CSF1R_701_713","P07333",662.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,3.0,50.0,124.0,"CSF1R_701_713","P07333",1325.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,3.0,100.0,124.0,"CSF1R_701_713","P07333",2694.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,4.0,5.0,124.0,"GPR6_349_361","P46095",5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,4.0,10.0,124.0,"GPR6_349_361","P46095",8.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,4.0,25.0,124.0,"GPR6_349_361","P46095",25.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,4.0,50.0,124.0,"GPR6_349_361","P46095",57.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,4.0,100.0,124.0,"GPR6_349_361","P46095",119.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,5.0,5.0,124.0,"KCNA2_442_454","P16389",7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,5.0,10.0,124.0,"KCNA2_442_454","P16389",16.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,5.0,25.0,124.0,"KCNA2_442_454","P16389",44.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,5.0,50.0,124.0,"KCNA2_442_454","P16389",85.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,5.0,100.0,124.0,"KCNA2_442_454","P16389",169.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,6.0,5.0,124.0,"MARCS_160_172","P29966",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,6.0,10.0,124.0,"MARCS_160_172","P29966",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,6.0,25.0,124.0,"MARCS_160_172","P29966",5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,6.0,50.0,124.0,"MARCS_160_172","P29966",9.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,6.0,100.0,124.0,"MARCS_160_172","P29966",13.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,7.0,5.0,124.0,"NMDZ1_890_902","Q05586",90.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,7.0,10.0,124.0,"NMDZ1_890_902","Q05586",184.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,7.0,25.0,124.0,"NMDZ1_890_902","Q05586",476.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,7.0,50.0,124.0,"NMDZ1_890_902","Q05586",962.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,7.0,100.0,124.0,"NMDZ1_890_902","Q05586",1926.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,8.0,5.0,124.0,"PTK6_436_448","Q13882",119.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,8.0,10.0,124.0,"PTK6_436_448","Q13882",236.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,8.0,25.0,124.0,"PTK6_436_448","Q13882",611.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,8.0,50.0,124.0,"PTK6_436_448","Q13882",1230.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,8.0,100.0,124.0,"PTK6_436_448","Q13882",2466.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,9.0,5.0,124.0,"SRC_413_425","P12931",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,9.0,10.0,124.0,"SRC_413_425","P12931",-4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,9.0,25.0,124.0,"SRC_413_425","P12931",-8.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,9.0,50.0,124.0,"SRC_413_425","P12931",-15.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,9.0,100.0,124.0,"SRC_413_425","P12931",-37.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,10.0,5.0,124.0,"CAC1C_1974_1986","Q13936",181.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,10.0,10.0,124.0,"CAC1C_1974_1986","Q13936",378.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,10.0,25.0,124.0,"CAC1C_1974_1986","Q13936",950.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,10.0,50.0,124.0,"CAC1C_1974_1986","Q13936",1903.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,10.0,100.0,124.0,"CAC1C_1974_1986","Q13936",3735.0,0.636363636363636
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,11.0,5.0,124.0,"KPB1_1011_1023","P46020",165.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,11.0,10.0,124.0,"KPB1_1011_1023","P46020",332.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,11.0,25.0,124.0,"KPB1_1011_1023","P46020",846.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,11.0,50.0,124.0,"KPB1_1011_1023","P46020",1686.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,11.0,100.0,124.0,"KPB1_1011_1023","P46020",3391.0,0.12962962962963
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,12.0,5.0,124.0,"SRC8_CHICK_423_435","Q01406",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,12.0,10.0,124.0,"SRC8_CHICK_423_435","Q01406",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,12.0,25.0,124.0,"SRC8_CHICK_423_435","Q01406",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,12.0,50.0,124.0,"SRC8_CHICK_423_435","Q01406",-4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,5.0,12.0,100.0,124.0,"SRC8_CHICK_423_435","Q01406",-7.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,1.0,5.0,124.0,"ACM5_498_510","P08912",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,1.0,10.0,124.0,"ACM5_498_510","P08912",3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,1.0,25.0,124.0,"ACM5_498_510","P08912",8.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,1.0,50.0,124.0,"ACM5_498_510","P08912",15.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,1.0,100.0,124.0,"ACM5_498_510","P08912",30.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,2.0,5.0,124.0,"BCKD_45_57","O14874",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,2.0,10.0,124.0,"BCKD_45_57","O14874",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,2.0,25.0,124.0,"BCKD_45_57","O14874",8.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,2.0,50.0,124.0,"BCKD_45_57","O14874",17.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,2.0,100.0,124.0,"BCKD_45_57","O14874",29.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,3.0,5.0,124.0,"CSK21_355_367","P68400",-1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,3.0,10.0,124.0,"CSK21_355_367","P68400",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,3.0,25.0,124.0,"CSK21_355_367","P68400",-4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,3.0,50.0,124.0,"CSK21_355_367","P68400",-3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,3.0,100.0,124.0,"CSK21_355_367","P68400",-9.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,4.0,5.0,124.0,"GPSM2_394_406","P81274",63.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,4.0,10.0,124.0,"GPSM2_394_406","P81274",136.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,4.0,25.0,124.0,"GPSM2_394_406","P81274",347.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,4.0,50.0,124.0,"GPSM2_394_406","P81274",691.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,4.0,100.0,124.0,"GPSM2_394_406","P81274",1407.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,5.0,5.0,124.0,"KCNA3_461_473","P22001",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,5.0,10.0,124.0,"KCNA3_461_473","P22001",6.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,5.0,25.0,124.0,"KCNA3_461_473","P22001",15.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,5.0,50.0,124.0,"KCNA3_461_473","P22001",32.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,5.0,100.0,124.0,"KCNA3_461_473","P22001",71.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,6.0,5.0,124.0,"MBP_222_234","P02686",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,6.0,10.0,124.0,"MBP_222_234","P02686",3.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,6.0,25.0,124.0,"MBP_222_234","P02686",4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,6.0,50.0,124.0,"MBP_222_234","P02686",14.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,6.0,100.0,124.0,"MBP_222_234","P02686",28.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,7.0,5.0,124.0,"NOS3_1171_1183","P29474",40.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,7.0,10.0,124.0,"NOS3_1171_1183","P29474",87.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,7.0,25.0,124.0,"NOS3_1171_1183","P29474",213.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,7.0,50.0,124.0,"NOS3_1171_1183","P29474",425.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,7.0,100.0,124.0,"NOS3_1171_1183","P29474",864.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,8.0,5.0,124.0,"RAB1A_187_199","P62820",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,8.0,10.0,124.0,"RAB1A_187_199","P62820",-2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,8.0,25.0,124.0,"RAB1A_187_199","P62820",-5.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,8.0,50.0,124.0,"RAB1A_187_199","P62820",-11.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,8.0,100.0,124.0,"RAB1A_187_199","P62820",-13.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,9.0,5.0,124.0,"STK6_283_295","O14965",174.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,9.0,10.0,124.0,"STK6_283_295","O14965",349.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,9.0,25.0,124.0,"STK6_283_295","O14965",891.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,9.0,50.0,124.0,"STK6_283_295","O14965",1806.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,9.0,100.0,124.0,"STK6_283_295","O14965",3626.0,0.0701754385964912
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,10.0,5.0,124.0,"CFTR_730_742","P13569",243.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,10.0,10.0,124.0,"CFTR_730_742","P13569",516.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,10.0,25.0,124.0,"CFTR_730_742","P13569",1299.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,10.0,50.0,124.0,"CFTR_730_742","P13569",2579.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,10.0,100.0,124.0,"CFTR_730_742","P13569",3675.0,1.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,11.0,5.0,124.0,"MYPC3_268_280","Q14896",323.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,11.0,10.0,124.0,"MYPC3_268_280","Q14896",654.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,11.0,25.0,124.0,"MYPC3_268_280","Q14896",1700.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,11.0,50.0,124.0,"MYPC3_268_280","Q14896",3403.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,11.0,100.0,124.0,"MYPC3_268_280","Q14896",3588.0,1.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,12.0,5.0,124.0,"VASP_271_283","P50552",11.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,12.0,10.0,124.0,"VASP_271_283","P50552",26.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,12.0,25.0,124.0,"VASP_271_283","P50552",70.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,12.0,50.0,124.0,"VASP_271_283","P50552",141.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,6.0,12.0,100.0,124.0,"VASP_271_283","P50552",323.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,7.0,1.0,5.0,124.0,"ADDB_696_708","P35612",1.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,7.0,1.0,10.0,124.0,"ADDB_696_708","P35612",2.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,7.0,1.0,25.0,124.0,"ADDB_696_708","P35612",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,7.0,1.0,50.0,124.0,"ADDB_696_708","P35612",4.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,7.0,1.0,100.0,124.0,"ADDB_696_708","P35612",14.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,7.0,2.0,5.0,124.0,"BRCA1_1451_1463","P38398",0.0,0.0
"unit07080061","d070bd0ab176b3775d41f49c330CA0FD40BD","710421708",4.0,7.0,2.0,10.0,124.0,"BRCA1_1451_1463","P38398",0.0,0.0
